base_url,entity_text,structure_url,entity_name,rayon_name
https://www.gov.kz/memleket/entities/zhetysu-alakol-kamyskala,zhetysu-alakol-kamyskala,https://www.gov.kz/memleket/entities/zhetysu-alakol-kamyskala/about/structure?lang=ru,Аппарат акима Камыскалинского сельского округа Алакольского района области Жетісу,zhetysu-alakol-kamyskala
https://www.gov.kz/memleket/entities/zhetysu-alakol-kabanbai,zhetysu-alakol-kabanbai,https://www.gov.kz/memleket/entities/zhetysu-alakol-kabanbai/about/structure?lang=ru,Аппарат акима Кабанбайского сельского округа Алакольского района области Жетісу,zhetysu-alakol-kabanbai
https://www.gov.kz/memleket/entities/zhetysu-alakol-kolbai,zhetysu-alakol-kolbai,https://www.gov.kz/memleket/entities/zhetysu-alakol-kolbai/about/structure?lang=ru,Аппарат акима Кольбайского сельского округа Алакольского района области Жетісу,zhetysu-alakol-kolbai
https://www.gov.kz/memleket/entities/zhetysu-alakol-sapak,zhetysu-alakol-sapak,https://www.gov.kz/memleket/entities/zhetysu-alakol-sapak/about/structure?lang=ru,Аппарат акима Сапакского сельского округа Алакольского района области Жетісу,zhetysu-alakol-sapak
https://www.gov.kz/memleket/entities/zhetysu-alakol-usharal,zhetysu-alakol-usharal,https://www.gov.kz/memleket/entities/zhetysu-alakol-usharal/about/structure?lang=ru,Аппарат акима Ушаральского городского округа Алакольского района,zhetysu-alakol-usharal
https://www.gov.kz/memleket/entities/zhetysu-alakol-beskol,zhetysu-alakol-beskol,https://www.gov.kz/memleket/entities/zhetysu-alakol-beskol/about/structure?lang=ru,Аппарат акима Бескольского сельского округа Алакольского района области Жетісу,zhetysu-alakol-beskol
https://www.gov.kz/memleket/entities/zhetysu-alakol-dostyk,zhetysu-alakol-dostyk,https://www.gov.kz/memleket/entities/zhetysu-alakol-dostyk/about/structure?lang=ru,Аппарат акима Достыкского сельского округа Алакольского района области Жетісу,zhetysu-alakol-dostyk
https://www.gov.kz/memleket/entities/zhetysu-alakol-tokzhailau,zhetysu-alakol-tokzhailau,https://www.gov.kz/memleket/entities/zhetysu-alakol-tokzhailau/about/structure?lang=ru,Аппарат акима Токжайлауского сельского округа Алакольского района области Жетісу,zhetysu-alakol-tokzhailau
https://www.gov.kz/memleket/entities/zhetysu-alakol-lepsi,zhetysu-alakol-lepsi,https://www.gov.kz/memleket/entities/zhetysu-alakol-lepsi/about/structure?lang=ru,Аппарат акима Лепсинского сельского округа Алакольского района области Жетісу,zhetysu-alakol-lepsi
https://www.gov.kz/memleket/entities/zhetysu-alakol-kyzylashy,zhetysu-alakol-kyzylashy,https://www.gov.kz/memleket/entities/zhetysu-alakol-kyzylashy/about/structure?lang=ru,Аппарат акима Кызылащинского сельского округа Алакольского района области Жетісу,zhetysu-alakol-kyzylashy
https://www.gov.kz/memleket/entities/zhetysu-alakol-kainar,zhetysu-alakol-kainar,https://www.gov.kz/memleket/entities/zhetysu-alakol-kainar/about/structure?lang=ru,Аппарат акима Кайнарского сельского округа Алакольского района области Жетісу,zhetysu-alakol-kainar
https://www.gov.kz/memleket/entities/zhetysu-alakol-zhylandy,zhetysu-alakol-zhylandy,https://www.gov.kz/memleket/entities/zhetysu-alakol-zhylandy/about/structure?lang=ru,Аппарат акима Жыландинского сельского округа Алакольского района области Жетісу,zhetysu-alakol-zhylandy
https://www.gov.kz/memleket/entities/zhetysu-alakol-zhaipak,zhetysu-alakol-zhaipak,https://www.gov.kz/memleket/entities/zhetysu-alakol-zhaipak/about/structure?lang=ru,Аппарат акима Жайпакского сельского округа Алакольского района области Жетісу,zhetysu-alakol-zhaipak
https://www.gov.kz/memleket/entities/zhetysu-alakol-zhanama,zhetysu-alakol-zhanama,https://www.gov.kz/memleket/entities/zhetysu-alakol-zhanama/about/structure?lang=ru,Аппарат акима Жанаминского сельского округа Алакольского района области Жетісу,zhetysu-alakol-zhanama
https://www.gov.kz/memleket/entities/zhetysu-alakol-zhagatal,zhetysu-alakol-zhagatal,https://www.gov.kz/memleket/entities/zhetysu-alakol-zhagatal/about/structure?lang=ru,Аппарат акима Жагатальского сельского округа Алакольского района области Жетісу,zhetysu-alakol-zhagatal
https://www.gov.kz/memleket/entities/zhetysu-alakol-enbekshi,zhetysu-alakol-enbekshi,https://www.gov.kz/memleket/entities/zhetysu-alakol-enbekshi/about/structure?lang=ru,Аппарат акима Енбекшинского сельского округа Алакольского района области Жетісу,zhetysu-alakol-enbekshi
https://www.gov.kz/memleket/entities/zhetysu-alakol-ekpindi,zhetysu-alakol-ekpindi,https://www.gov.kz/memleket/entities/zhetysu-alakol-ekpindi/about/structure?lang=ru,Аппарат акима Екпендинского сельского округа Алакольского района области Жетісу,zhetysu-alakol-ekpindi
https://www.gov.kz/memleket/entities/zhetysu-alakol-arkarly,zhetysu-alakol-arkarly,https://www.gov.kz/memleket/entities/zhetysu-alakol-arkarly/about/structure?lang=ru,Аппарат акима Архарлинского сельского округа Алакольского района области Жетісу,zhetysu-alakol-arkarly
https://www.gov.kz/memleket/entities/zhetysu-alakol-aktubek,zhetysu-alakol-aktubek,https://www.gov.kz/memleket/entities/zhetysu-alakol-aktubek/about/structure?lang=ru,Аппарат акима Актубекского сельского округа Алакольского района области Жетісу,zhetysu-alakol-aktubek
https://www.gov.kz/memleket/entities/zhetysu-alakol-akzhar,zhetysu-alakol-akzhar,https://www.gov.kz/memleket/entities/zhetysu-alakol-akzhar/about/structure?lang=ru,Аппарат акима Акжарского сельского округа Алакольского района области Жетісу,zhetysu-alakol-akzhar
https://www.gov.kz/memleket/entities/zhetysu-alakol-yrgaity,zhetysu-alakol-yrgaity,https://www.gov.kz/memleket/entities/zhetysu-alakol-yrgaity/about/structure?lang=ru,Аппарат акима Ыргайтинского сельского округа Алакольского района области Жетісу,zhetysu-alakol-yrgaity
https://www.gov.kz/memleket/entities/zhetysu-alakol-yntaly,zhetysu-alakol-yntaly,https://www.gov.kz/memleket/entities/zhetysu-alakol-yntaly/about/structure?lang=ru,Аппарат акима Ынталинского сельского округа Алакольского района области Жетісу,zhetysu-alakol-yntaly
https://www.gov.kz/memleket/entities/zhetysu-alakol-ushbulak,zhetysu-alakol-ushbulak,https://www.gov.kz/memleket/entities/zhetysu-alakol-ushbulak/about/structure?lang=ru,Аппарат акима Ушбулакского сельского округа Алакольского района области Жетісу,zhetysu-alakol-ushbulak
https://www.gov.kz/memleket/entities/zhetysu-eskeldy-akyn-sara,zhetysu-eskeldy-akyn-sara,https://www.gov.kz/memleket/entities/zhetysu-eskeldy-akyn-sara/about/structure?lang=ru,Аппарат акима Акын Саринского сельского округа Ескельдинского района области Жетісу,zhetysu-eskeldy-akyn-sara
https://www.gov.kz/memleket/entities/zhetysu-eskeldy-aldarbergenov,zhetysu-eskeldy-aldarbergenov,https://www.gov.kz/memleket/entities/zhetysu-eskeldy-aldarbergenov/about/structure?lang=ru,Аппарат акима Алдабергеновского сельского округа Ескельдинского района области Жетісу,zhetysu-eskeldy-aldarbergenov
https://www.gov.kz/memleket/entities/zhetysu-eskeldy-konyr,zhetysu-eskeldy-konyr,https://www.gov.kz/memleket/entities/zhetysu-eskeldy-konyr/about/structure?lang=ru,Аппарат акима Конырского сельского округа Ескельдинского района области Жетісу,zhetysu-eskeldy-konyr
https://www.gov.kz/memleket/entities/zhetysu-eskeldy-tolengit,zhetysu-eskeldy-tolengit,https://www.gov.kz/memleket/entities/zhetysu-eskeldy-tolengit/about/structure?lang=ru,Аппарат акима Туленгутского сельского округа Ескельдинского района области Жетісу,zhetysu-eskeldy-tolengit
https://www.gov.kz/memleket/entities/zhetysu-eskeldy-syrymbet,zhetysu-eskeldy-syrymbet,https://www.gov.kz/memleket/entities/zhetysu-eskeldy-syrymbet/about/structure?lang=ru,Аппарат акима Сырымбетовского сельского округа Ескельдинского района области Жетісу,zhetysu-eskeldy-syrymbet
https://www.gov.kz/memleket/entities/zhetysu-eskeldy-karatal,zhetysu-eskeldy-karatal,https://www.gov.kz/memleket/entities/zhetysu-eskeldy-karatal/about/structure?lang=ru,Аппарат акима Каратальского сельского округа Ескельдинского района области Жетісу,zhetysu-eskeldy-karatal
https://www.gov.kz/memleket/entities/zhetysu-eskeldy-kainarly,zhetysu-eskeldy-kainarly,https://www.gov.kz/memleket/entities/zhetysu-eskeldy-kainarly/about/structure?lang=ru,Аппарат акима Кайнарлинского сельского округа Ескельдинского района области Жетісу,zhetysu-eskeldy-kainarly
https://www.gov.kz/memleket/entities/zhetysu-eskeldy-kokzhazyk,zhetysu-eskeldy-kokzhazyk,https://www.gov.kz/memleket/entities/zhetysu-eskeldy-kokzhazyk/about/structure?lang=ru,Аппарат акима Кокжазыкского сельского округа Ескельдинского района области Жетісу,zhetysu-eskeldy-kokzhazyk
https://www.gov.kz/memleket/entities/zhetysu-eskeldy-zhalgyzagash,zhetysu-eskeldy-zhalgyzagash,https://www.gov.kz/memleket/entities/zhetysu-eskeldy-zhalgyzagash/about/structure?lang=ru,Аппарат акима Жалгызагашского сельского округа Ескельдинского района области Жетісу,zhetysu-eskeldy-zhalgyzagash
https://www.gov.kz/memleket/entities/zhetysu-eskeldy-baqtybai-jolbarysuly,zhetysu-eskeldy-baqtybai-jolbarysuly,https://www.gov.kz/memleket/entities/zhetysu-eskeldy-baqtybai-jolbarysuly/about/structure?lang=ru,"ГУ ""Аппарата акима Бактыбайского сельского округа Ескельдинского района""",zhetysu-eskeldy-baqtybai-jolbarysuly
https://www.gov.kz/memleket/entities/zhetysu-eskeldy-karabulak,zhetysu-eskeldy-karabulak,https://www.gov.kz/memleket/entities/zhetysu-eskeldy-karabulak/about/structure?lang=ru,Аппарат акима Карабулакского сельского округа Ескельдинского района области Жетісу,zhetysu-eskeldy-karabulak
https://www.gov.kz/memleket/entities/zhetysu-kerbulak-kaspan,zhetysu-kerbulak-kaspan,https://www.gov.kz/memleket/entities/zhetysu-kerbulak-kaspan/about/structure?lang=ru,Аппарат акима Каспанского сельского округа Кербулакского района области Жетісу,zhetysu-kerbulak-kaspan
https://www.gov.kz/memleket/entities/zhetysu-kerbulak-shubar,zhetysu-kerbulak-shubar,https://www.gov.kz/memleket/entities/zhetysu-kerbulak-shubar/about/structure?lang=ru,Аппарат акима Шубарского сельского округа Кербулакского района области Жетісу,zhetysu-kerbulak-shubar
https://www.gov.kz/memleket/entities/zhetysu-kerbulak-kogaly,zhetysu-kerbulak-kogaly,https://www.gov.kz/memleket/entities/zhetysu-kerbulak-kogaly/about/structure?lang=ru,Аппарат акима Когалинского сельского округа Кербулакского района области Жетісу,zhetysu-kerbulak-kogaly
https://www.gov.kz/memleket/entities/zhetysu-kerbulak-koksu,zhetysu-kerbulak-koksu,https://www.gov.kz/memleket/entities/zhetysu-kerbulak-koksu/about/structure?lang=ru,Аппарат акима Коксуского сельского округа Кербулакского района области Жетісу,zhetysu-kerbulak-koksu
https://www.gov.kz/memleket/entities/zhetysu-kerbulak-zholaman,zhetysu-kerbulak-zholaman,https://www.gov.kz/memleket/entities/zhetysu-kerbulak-zholaman/about/structure?lang=ru,Аппарат акима Жоламанского сельского округа Кербулакского района области Жетісу,zhetysu-kerbulak-zholaman
https://www.gov.kz/memleket/entities/zhetysu-kerbulak-basshi,zhetysu-kerbulak-basshi,https://www.gov.kz/memleket/entities/zhetysu-kerbulak-basshi/about/structure?lang=ru,Аппарат акима Басшийского сельского округа Кербулакского района области Жетісу,zhetysu-kerbulak-basshi
https://www.gov.kz/memleket/entities/zhetysu-kerbulak-zhainak-batyr,zhetysu-kerbulak-zhainak-batyr,https://www.gov.kz/memleket/entities/zhetysu-kerbulak-zhainak-batyr/about/structure?lang=ru,Аппарат акима Жайнак батырского сельского округа Кербулакского района области Жетісу,zhetysu-kerbulak-zhainak-batyr
https://www.gov.kz/memleket/entities/zhetysu-kerbulak-altynemel,zhetysu-kerbulak-altynemel,https://www.gov.kz/memleket/entities/zhetysu-kerbulak-altynemel/about/structure?lang=ru,Аппарат акима Алтынемельского сельского округа Кербулакского района области Жетісу,zhetysu-kerbulak-altynemel
https://www.gov.kz/memleket/entities/zhetysu-kerbulak-shanhanai,zhetysu-kerbulak-shanhanai,https://www.gov.kz/memleket/entities/zhetysu-kerbulak-shanhanai/about/structure?lang=ru,Аппарат акима Шанханайского сельского округа Кербулакского района области Жетісу,zhetysu-kerbulak-shanhanai
https://www.gov.kz/memleket/entities/zhetysu-kerbulak-sarybulak,zhetysu-kerbulak-sarybulak,https://www.gov.kz/memleket/entities/zhetysu-kerbulak-sarybulak/about/structure?lang=ru,Аппарат акима Сарыбулакского сельского округа Кербулакского района области Жетісу,zhetysu-kerbulak-sarybulak
https://www.gov.kz/memleket/entities/zhetysu-kerbulak-sarybastau,zhetysu-kerbulak-sarybastau,https://www.gov.kz/memleket/entities/zhetysu-kerbulak-sarybastau/about/structure?lang=ru,Аппарат акима Сарыбастауского сельского округа Кербулакского района области Жетісу,zhetysu-kerbulak-sarybastau
https://www.gov.kz/memleket/entities/zhetysu-kerbulak-kyzylzhar,zhetysu-kerbulak-kyzylzhar,https://www.gov.kz/memleket/entities/zhetysu-kerbulak-kyzylzhar/about/structure?lang=ru,Аппарат акима Кызылжарского сельского округа Кербулакского района области Жетісу,zhetysu-kerbulak-kyzylzhar
https://www.gov.kz/memleket/entities/zhetysu-kerbulak-karashoky,zhetysu-kerbulak-karashoky,https://www.gov.kz/memleket/entities/zhetysu-kerbulak-karashoky/about/structure?lang=ru,Аппарат акима Карашокинского сельского округа Кербулакского района области Жетісу,zhetysu-kerbulak-karashoky
https://www.gov.kz/memleket/entities/zhetysu-kerbulak-taldybulak,zhetysu-kerbulak-taldybulak,https://www.gov.kz/memleket/entities/zhetysu-kerbulak-taldybulak/about/structure?lang=ru,Аппарат акима Талдыбулакского сельского округа Кербулакского района области Жетісу,zhetysu-kerbulak-taldybulak
https://www.gov.kz/memleket/entities/zhetysu-kerbulak-saryozek,zhetysu-kerbulak-saryozek,https://www.gov.kz/memleket/entities/zhetysu-kerbulak-saryozek/about/structure?lang=ru,Аппарат акима Сарыозекского сельского округа Кербулакского района области Жетісу,zhetysu-kerbulak-saryozek
https://www.gov.kz/memleket/entities/zhetysu-koksu-balpyk,zhetysu-koksu-balpyk,https://www.gov.kz/memleket/entities/zhetysu-koksu-balpyk/about/structure?lang=ru,Аппарат акима Балпыкского сельского округа Коксуского района,zhetysu-koksu-balpyk
https://www.gov.kz/memleket/entities/zhetysu-koksu-zharlyozek,zhetysu-koksu-zharlyozek,https://www.gov.kz/memleket/entities/zhetysu-koksu-zharlyozek/about/structure?lang=ru,Аппарат акима Жарлыозекского сельского округа Коксуского района области Жетісу,zhetysu-koksu-zharlyozek
https://www.gov.kz/memleket/entities/zhetysu-koksu-mukry,zhetysu-koksu-mukry,https://www.gov.kz/memleket/entities/zhetysu-koksu-mukry/about/structure?lang=ru,Аппарат акима Мукринского сельского округа Коксуского района области Жетісу,zhetysu-koksu-mukry
https://www.gov.kz/memleket/entities/zhetysu-koksu-mukanshy,zhetysu-koksu-mukanshy,https://www.gov.kz/memleket/entities/zhetysu-koksu-mukanshy/about/structure?lang=ru,Аппарат акима Муканшинского сельского округа Коксуского района области Жетісу,zhetysu-koksu-mukanshy
https://www.gov.kz/memleket/entities/zhetysu-koksu-labasy,zhetysu-koksu-labasy,https://www.gov.kz/memleket/entities/zhetysu-koksu-labasy/about/structure?lang=ru,Аппарат акима Лабасинского сельского округа Коксуского района области Жетісу,zhetysu-koksu-labasy
https://www.gov.kz/memleket/entities/zhetysu-koksu-kabylisa,zhetysu-koksu-kabylisa,https://www.gov.kz/memleket/entities/zhetysu-koksu-kabylisa/about/structure?lang=ru,Аппарат акима сельского округа Кабылиса Коксуского района области Жетісу,zhetysu-koksu-kabylisa
https://www.gov.kz/memleket/entities/zhetysu-koksu-musabek,zhetysu-koksu-musabek,https://www.gov.kz/memleket/entities/zhetysu-koksu-musabek/about/structure?lang=ru,Аппарат акима сельского округа Мусабек Коксуского района области Жетісу,zhetysu-koksu-musabek
https://www.gov.kz/memleket/entities/zhetysu-koksu-enbekshi,zhetysu-koksu-enbekshi,https://www.gov.kz/memleket/entities/zhetysu-koksu-enbekshi/about/structure?lang=ru,Аппарат акима Енбекшинского сельского округа Коксуского района области Жетісу,zhetysu-koksu-enbekshi
https://www.gov.kz/memleket/entities/zhetysu-koksu-algabas,zhetysu-koksu-algabas,https://www.gov.kz/memleket/entities/zhetysu-koksu-algabas/about/structure?lang=ru,Аппарат акима Алгабасского сельского округа Коксуского района области Жетісу,zhetysu-koksu-algabas
https://www.gov.kz/memleket/entities/zhetysu-koksu-ainabulak,zhetysu-koksu-ainabulak,https://www.gov.kz/memleket/entities/zhetysu-koksu-ainabulak/about/structure?lang=ru,Аппарат акима Айнабулакского сельского округа Коксуского района области Жетісу,zhetysu-koksu-ainabulak
https://www.gov.kz/memleket/entities/zhetysu-panfilov-atameken,zhetysu-panfilov-atameken,https://www.gov.kz/memleket/entities/zhetysu-panfilov-atameken/about/structure?lang=ru,Аппарат акима сельского округа Атамекен Панфиловского района области Жетісу,zhetysu-panfilov-atameken
https://www.gov.kz/memleket/entities/zhetysu-panfilov-ulkenagash,zhetysu-panfilov-ulkenagash,https://www.gov.kz/memleket/entities/zhetysu-panfilov-ulkenagash/about/structure?lang=ru,Аппарат акима Улкенагашского сельского округа Панфиловского района области Жетісу,zhetysu-panfilov-ulkenagash
https://www.gov.kz/memleket/entities/zhetysu-panfilov-zharkent,zhetysu-panfilov-zharkent,https://www.gov.kz/memleket/entities/zhetysu-panfilov-zharkent/about/structure?lang=ru,Аппарат акима города Жаркент Панфиловского района области Жетісу,zhetysu-panfilov-zharkent
https://www.gov.kz/memleket/entities/zhetysu-panfilov-usharal,zhetysu-panfilov-usharal,https://www.gov.kz/memleket/entities/zhetysu-panfilov-usharal/about/structure?lang=ru,Аппарат акима Ушаралского сельского округа Панфиловского района области Жетісу,zhetysu-panfilov-usharal
https://www.gov.kz/memleket/entities/zhetysu-panfilov-ulkenshagan,zhetysu-panfilov-ulkenshagan,https://www.gov.kz/memleket/entities/zhetysu-panfilov-ulkenshagan/about/structure?lang=ru,Аппарат акима Улкеншыганского сельского округа Панфиловского района области Жетісу,zhetysu-panfilov-ulkenshagan
https://www.gov.kz/memleket/entities/zhetysu-panfilov-aidarly,zhetysu-panfilov-aidarly,https://www.gov.kz/memleket/entities/zhetysu-panfilov-aidarly/about/structure?lang=ru,Аппарат акима Айдарлинского сельского округа Панфиловского района области Жетісу,zhetysu-panfilov-aidarly
https://www.gov.kz/memleket/entities/zhetysu-panfilov-sholakai,zhetysu-panfilov-sholakai,https://www.gov.kz/memleket/entities/zhetysu-panfilov-sholakai/about/structure?lang=ru,Аппарат акима Чулакайского сельского округа Панфиловского района области Жетісу,zhetysu-panfilov-sholakai
https://www.gov.kz/memleket/entities/zhetysu-panfilov-taldy,zhetysu-panfilov-taldy,https://www.gov.kz/memleket/entities/zhetysu-panfilov-taldy/about/structure?lang=ru,Аппарат акима Талдинского сельского округа Панфиловского района области Жетісу,zhetysu-panfilov-taldy
https://www.gov.kz/memleket/entities/zhetysu-panfilov-sarybel,zhetysu-panfilov-sarybel,https://www.gov.kz/memleket/entities/zhetysu-panfilov-sarybel/about/structure?lang=ru,Аппарат акима Сарыбельского сельского округа Панфиловского района области Жетісу,zhetysu-panfilov-sarybel
https://www.gov.kz/memleket/entities/zhetysu-panfilov-konyrolen,zhetysu-panfilov-konyrolen,https://www.gov.kz/memleket/entities/zhetysu-panfilov-konyrolen/about/structure?lang=ru,Аппарат акима Коныроленского сельского округа Панфиловского района области Жетісу,zhetysu-panfilov-konyrolen
https://www.gov.kz/memleket/entities/zhetysu-panfilov-koktal,zhetysu-panfilov-koktal,https://www.gov.kz/memleket/entities/zhetysu-panfilov-koktal/about/structure?lang=ru,Аппарат акима Коктальского сельского округа Панфиловского района области Жетісу,zhetysu-panfilov-koktal
https://www.gov.kz/memleket/entities/zhetysu-panfilov-zhaskent,zhetysu-panfilov-zhaskent,https://www.gov.kz/memleket/entities/zhetysu-panfilov-zhaskent/about/structure?lang=ru,Аппарат акима Жаскентского сельского округа Панфиловского района области Жетісу,zhetysu-panfilov-zhaskent
https://www.gov.kz/memleket/entities/zhetysu-panfilov-birlik,zhetysu-panfilov-birlik,https://www.gov.kz/memleket/entities/zhetysu-panfilov-birlik/about/structure?lang=ru,Аппарат акима Бирликского сельского округа Панфиловского района области Жетісу,zhetysu-panfilov-birlik
https://www.gov.kz/memleket/entities/zhetysu-panfilov-baskunshy,zhetysu-panfilov-baskunshy,https://www.gov.kz/memleket/entities/zhetysu-panfilov-baskunshy/about/structure?lang=ru,Аппарат акима Баскунчинского сельского округа Панфиловского района области Жетісу,zhetysu-panfilov-baskunshy
https://www.gov.kz/memleket/entities/zhetysu-sarkan-karashygan,zhetysu-sarkan-karashygan,https://www.gov.kz/memleket/entities/zhetysu-sarkan-karashygan/about/structure?lang=ru,Аппарат акима Карашыганского сельского округа,zhetysu-sarkan-karashygan
https://www.gov.kz/memleket/entities/zhetysu-sarkan-ekiasha,zhetysu-sarkan-ekiasha,https://www.gov.kz/memleket/entities/zhetysu-sarkan-ekiasha/about/structure?lang=ru,Аппарат акима Екиашинского сельского округа,zhetysu-sarkan-ekiasha
https://www.gov.kz/memleket/entities/zhetysu-sarkan-sarkant,zhetysu-sarkan-sarkant,https://www.gov.kz/memleket/entities/zhetysu-sarkan-sarkant/about/structure?lang=ru,Аппарат акима города Саркан,zhetysu-sarkan-sarkant
https://www.gov.kz/memleket/entities/zhetysu-sarkan-shatyrbai,zhetysu-sarkan-shatyrbai,https://www.gov.kz/memleket/entities/zhetysu-sarkan-shatyrbai/about/structure?lang=ru,Аппарат акима Шатырбайского сельского округа,zhetysu-sarkan-shatyrbai
https://www.gov.kz/memleket/entities/zhetysu-sarkan-cherkassk,zhetysu-sarkan-cherkassk,https://www.gov.kz/memleket/entities/zhetysu-sarkan-cherkassk/about/structure?lang=ru,Аппарат акима Черкасского сельского округа,zhetysu-sarkan-cherkassk
https://www.gov.kz/memleket/entities/zhetysu-sarkan-lepsi,zhetysu-sarkan-lepsi,https://www.gov.kz/memleket/entities/zhetysu-sarkan-lepsi/about/structure?lang=ru,Аппарат акима Лепсинского сельского округа,zhetysu-sarkan-lepsi
https://www.gov.kz/memleket/entities/zhetysu-sarkan-koilyk,zhetysu-sarkan-koilyk,https://www.gov.kz/memleket/entities/zhetysu-sarkan-koilyk/about/structure?lang=ru,Аппарат акима Койлыкского сельского округа,zhetysu-sarkan-koilyk
https://www.gov.kz/memleket/entities/zhetysu-sarkan-karaboget,zhetysu-sarkan-karaboget,https://www.gov.kz/memleket/entities/zhetysu-sarkan-karaboget/about/structure?lang=ru,Аппарат акима Карабогетского сельского округа,zhetysu-sarkan-karaboget
https://www.gov.kz/memleket/entities/zhetysu-sarkan-kokterek,zhetysu-sarkan-kokterek,https://www.gov.kz/memleket/entities/zhetysu-sarkan-kokterek/about/structure?lang=ru,Аппарат акима Коктерекского сельского округа,zhetysu-sarkan-kokterek
https://www.gov.kz/memleket/entities/zhetysu-sarkan-almaly,zhetysu-sarkan-almaly,https://www.gov.kz/memleket/entities/zhetysu-sarkan-almaly/about/structure?lang=ru,Аппарат акима Алмалинского сельского округа,zhetysu-sarkan-almaly
https://www.gov.kz/memleket/entities/zhetysu-sarkan-bakaly,zhetysu-sarkan-bakaly,https://www.gov.kz/memleket/entities/zhetysu-sarkan-bakaly/about/structure?lang=ru,Аппарат акима Бакалинского сельского округа,zhetysu-sarkan-bakaly
https://www.gov.kz/memleket/entities/zhetysu-sarkan-amangeldi,zhetysu-sarkan-amangeldi,https://www.gov.kz/memleket/entities/zhetysu-sarkan-amangeldi/about/structure?lang=ru,Аппарат акима Амангельдинского сельского округа,zhetysu-sarkan-amangeldi
https://www.gov.kz/memleket/entities/zhetysu-sarkan-amanbokter,zhetysu-sarkan-amanbokter,https://www.gov.kz/memleket/entities/zhetysu-sarkan-amanbokter/about/structure?lang=ru,Аппарат акима Аманбоктерского сельского округа,zhetysu-sarkan-amanbokter
https://www.gov.kz/memleket/entities/zhetysu-taldykorgan-erkin,zhetysu-taldykorgan-erkin,https://www.gov.kz/memleket/entities/zhetysu-taldykorgan-erkin/about/structure?lang=ru,Аппарат акима Еркинского сельского округа города Талдыкорган области Жетісу,zhetysu-taldykorgan-erkin
https://www.gov.kz/memleket/entities/zhetysu-taldykorgan-otenai,zhetysu-taldykorgan-otenai,https://www.gov.kz/memleket/entities/zhetysu-taldykorgan-otenai/about/structure?lang=ru,Аппарат акима Отенайского сельского округа города Талдыкорган области Жетісу,zhetysu-taldykorgan-otenai
https://www.gov.kz/memleket/entities/zhetysu-tekeli-rudnichny,zhetysu-tekeli-rudnichny,https://www.gov.kz/memleket/entities/zhetysu-tekeli-rudnichny/about/structure?lang=ru,Аппарат акима Рудничного сельского округа города Текели области Жетісу,zhetysu-tekeli-rudnichny
https://www.gov.kz/memleket/entities/bko-zhanibek-zhanibek,bko-zhanibek-zhanibek,https://www.gov.kz/memleket/entities/bko-zhanibek-zhanibek/about/structure?lang=ru,NA,bko-zhanibek-zhanibek
https://www.gov.kz/memleket/entities/bko-zhanibek-zhaksibai,bko-zhanibek-zhaksibai,https://www.gov.kz/memleket/entities/bko-zhanibek-zhaksibai/about/structure?lang=ru,NA,bko-zhanibek-zhaksibai
https://www.gov.kz/memleket/entities/bko-zhanibek-tau,bko-zhanibek-tau,https://www.gov.kz/memleket/entities/bko-zhanibek-tau/about/structure?lang=ru,NA,bko-zhanibek-tau
https://www.gov.kz/memleket/entities/bko-shyngyrlau/about/structure/departments/leadership/4644/1,bko-shyngyrlau,https://www.gov.kz/memleket/entities/bko-shyngyrlau/about/structure/departments/leadership/4644/1/about/structure?lang=ru,Аппарат акима Чингирлауского сельского округа,bko-shyngyrlau
https://www.gov.kz/memleket/entities/bko-shyngyrlau/about/structure/departments/leadership/4643/1,bko-shyngyrlau,https://www.gov.kz/memleket/entities/bko-shyngyrlau/about/structure/departments/leadership/4643/1/about/structure?lang=ru,Аппарат акима Ардакского сельского округа,bko-shyngyrlau
https://www.gov.kz/memleket/entities/bko-shyngyrlau/about/structure/departments/leadership/4642/1,bko-shyngyrlau,https://www.gov.kz/memleket/entities/bko-shyngyrlau/about/structure/departments/leadership/4642/1/about/structure?lang=ru,Аппарат акима Акшатского сельского округа,bko-shyngyrlau
https://www.gov.kz/memleket/entities/bko-shyngyrlau/about/structure/departments/leadership/4641/1,bko-shyngyrlau,https://www.gov.kz/memleket/entities/bko-shyngyrlau/about/structure/departments/leadership/4641/1/about/structure?lang=ru,Аппарат акима Карагашского сельского округа,bko-shyngyrlau
https://www.gov.kz/memleket/entities/bko-shyngyrlau/about/structure/departments/leadership/4639/1,bko-shyngyrlau,https://www.gov.kz/memleket/entities/bko-shyngyrlau/about/structure/departments/leadership/4639/1/about/structure?lang=ru,Аппарат акима Актауского сельского округа,bko-shyngyrlau
https://www.gov.kz/memleket/entities/bko-shyngyrlau/about/structure/departments/leadership/4638/1,bko-shyngyrlau,https://www.gov.kz/memleket/entities/bko-shyngyrlau/about/structure/departments/leadership/4638/1/about/structure?lang=ru,Аппарат акима Ащесайского сельского округа,bko-shyngyrlau
https://www.gov.kz/memleket/entities/bko-shyngyrlau/about/structure/departments/leadership/4637/1,bko-shyngyrlau,https://www.gov.kz/memleket/entities/bko-shyngyrlau/about/structure/departments/leadership/4637/1/about/structure?lang=ru,Аппарат акима Алмазненского сельского округа,bko-shyngyrlau
